booking_id,hotel_name,category,price,rating,country,created_date,rooms_booked,customer_email
2863,"Price, Jimenez and Hartman Hotel",Boutique,291.62,3.7,Italy,2025-12-07,4.0,KELLI08@EXAMPLE.ORG
4119,Roberts and Sons Hotel,Family,143.08,3.4,France,2024.06.04,4.0,robert60@example.com
5258,"Brown, Carter and Perry Hotel",Business,237.38,3.7,France,2026-02-23,1.0,ldiaz@example.com
12400,Burns LLC Hotel,Luxury,420.06,3.6,UAE,2024-10-15,5.0,LISA94@EXAMPLE.NET
11447,Green Inc Hotel,budget,68.46,4.8,Australia,2024-04-13,1.0,KWALKER@EXAMPLE.NET
3819,Reynolds-Hudson Hotel,Boutique,,4.2,UAE,2025-03-27,3.0,BSLOAN@EXAMPLE.NET
10430,"Haynes, Wilson and Ramirez Hotel",Luxury,334.69,3.8,UK,2026-01-24,5.0,jmorse@example.com
10289,Taylor-Flores Hotel,Business,267.23,4.1,Canada,2024-04-26,5.0,brandon09@example.net
12220,Thomas Inc Hotel,Resort,308.25,3.2,Thailand,2024-08-17,2.0,tracymccormick@example.org
5699,Shaw Ltd Hotel,Resort,258.64,3.5,Singapore,2025-08-01,5.0,carterchristopher@example.org
4802,"Hall, Blair and Andrews Hotel",Family,154.97,,Italy,2025-12-30,2.0,tylerodonnell@example.org
7068,"Boyd, Jones and Smith Hotel",Family,96.22,2.7,UK,2025-04-03,4.0,REBECCAWHITE@EXAMPLE.COM
4536,Mejia-Kane Hotel,Business,141.34,3.2,Japan,2024.04.22,4.0,JAMESMULLINS@EXAMPLE.COM
4825,Figueroa-Zimmerman Hotel,Business,210.96,4.8,Japan,08/12/2024,1.0,karatorres@example.com
7642,Campbell-Carney Hotel,Luxury,347.09,3.6,Italy,31/08/2024,4.0,GUERRAJESSICA@EXAMPLE.ORG
5955,Alvarez-Rodriguez Hotel,luxury,411.06,4.9,USA,2025-07-24,5.0,KELLYADAM@EXAMPLE.NET
2946,Blackburn Ltd Hotel,Resort,310.86,3.9,UK,2025-06-03,3.0,reneeorr@example.net
11783,Castro Ltd Hotel,Business,201.97,4.5,Italy,2025-02-08,4.0,john91@example.org
10440,Thomas Ltd Hotel,business,303.35,4.9,France,2024-06-02,5.0,LEEJOSEPH@EXAMPLE.ORG
11299,Bowman-Johnson Hotel,Boutique,363.61,3.5,USA,2025-09-24,2.0,uwhite@example.org
8269,Williams-Coleman Hotel,family,214.97,4.1,Spain,2024-06-08,3.0,donald10@example.net
10931,Hicks Group Hotel,business,187.11,3.9,Italy,2026-01-11,1.0,KRISTIECISNEROS@EXAMPLE.COM
8929,"English, Smith and Harris Hotel",Luxury,348.0,4.4,UAE,2025.08.21,1.0,pedro98@example.org
8166,Martinez-Oneal Hotel,luxury,367.86,2.8,USA,2025-08-22,4.0,vunderwood@example.com
7963,Jones Inc Hotel,Resort,425.26,4.1,France,2025-05-20,4.0,WCONTRERAS@EXAMPLE.NET
6867,"Watkins, House and Brown Hotel",Boutique,352.68,,Germany,13/11/2025,3.0,MELISSA43@EXAMPLE.COM
5761,"Graves, Dean and Arnold Hotel",Budget,33.99,3.2,Germany,2025-06-23,3.0,michelleknapp@example.net
1882,Hill Ltd Hotel,Budget,64.99,3.3,Japan,2026-01-23,5.0,TYLERGOLDEN@EXAMPLE.NET
1557,Williams-Ramirez Hotel,Business,301.88,3.6,Italy,2024.05.13,4.0,david94@example.org
11025,Collins LLC Hotel,Luxury,321.96,3.5,UAE,2024.03.22,4.0,lprice@example.net
2207,Gallegos LLC Hotel,Budget,214.26,2.6,USA,2025-08-19,4.0,VINCENT86@EXAMPLE.NET
8684,Morrison Ltd Hotel,Business,296.62,4.3,Japan,2024-10-16,5.0,glennkristina@example.org
10666,Proctor Inc Hotel,Luxury,342.81,3.4,UAE,2024-11-28,1.0,fturner@example.net
7538,"Mann, Stafford and Garcia Hotel",resort,361.9,3.1,Thailand,2024-04-07,4.0,reesebryan@example.com
4211,Mcbride and Sons Hotel,Resort,382.59,3.6,France,2025-08-12,1.0,dominiquerodriguez@example.net
4630,Buchanan PLC Hotel,Business,,3.9,Canada,2024-12-16,5.0,DONNAMCINTOSH@EXAMPLE.NET
2708,"Morrison, Fritz and Robles Hotel",Family,132.19,3.8,USA,2025-07-01,5.0,hporter@example.net
9458,"Allen, James and Vasquez Hotel",Family,158.54,4.8,Germany,2024.05.24,2.0,rosskayla@example.net
2140,"Miller, Walton and Phillips Hotel",Budget,109.5,4.1,Italy,2024-08-16,4.0,JERRY07@EXAMPLE.NET
4162,Bolton-Wright Hotel,Business,293.22,2.6,Italy,2025-11-06,3.0,JOSHUA66@EXAMPLE.ORG
7207,Sullivan and Sons Hotel,luxury,432.81,2.9,Australia,2025-10-23,1.0,BWALSH@EXAMPLE.ORG
4730,Harper-Boyd Hotel,Business,325.18,3.5,France,2025-10-07,1.0,KIMBERLY90@EXAMPLE.NET
3660,Jones and Sons Hotel,luxury,438.68,2.5,Thailand,2025-12-26,3.0,STEVEN31@EXAMPLE.COM
9848,Simmons Ltd Hotel,Budget,143.03,4.6,UAE,2024-07-06,4.0,brent71@example.net
2307,Barnes Ltd Hotel,Business,174.75,,Canada,2024-12-14,1.0,PATRICIA85@EXAMPLE.COM
3567,Fernandez LLC Hotel,Resort,370.9,4.9,Germany,2025-05-16,5.0,brian74@example.net
3834,"Day, Dennis and Williamson Hotel",Boutique,359.47,4.8,Japan,2024-10-17,2.0,jennifer58@example.com
12829,Edwards-Li Hotel,family,227.92,,Singapore,2024-03-04,3.0,gmeyers@example.com
3151,"Townsend, Hughes and Day Hotel",Resort,339.89,2.6,Thailand,2024-07-09,4.0,RACHELJOHNSON@EXAMPLE.ORG
10649,Barnes-Gibbs Hotel,Family,254.51,3.8,France,2024-06-10,2.0,DGOMEZ@EXAMPLE.COM
4835,Johnson Ltd Hotel,Resort,342.91,3.4,Singapore,2026-02-08,2.0,rdurham@example.net
12981,Wilkerson-Short Hotel,Family,226.66,2.8,Singapore,2024-03-21,4.0,adamvargas@example.org
10481,Davidson LLC Hotel,budget,128.32,3.1,Thailand,2025-09-07,2.0,vhall@example.net
11152,Gutierrez and Sons Hotel,Family,266.93,2.9,UK,2025-09-04,1.0,PAM30@EXAMPLE.ORG
6004,Leblanc-Bell Hotel,Luxury,,3.5,UAE,2025.06.06,3.0,emclean@example.org
7626,Wagner-Howell Hotel,Resort,274.98,4.6,UAE,2025-05-27,3.0,JANICEANDERSON@EXAMPLE.COM
2627,Coleman-Ruiz Hotel,Resort,346.12,4.9,Australia,2025-08-11,1.0,vincent13@example.net
10894,Jones and Sons Hotel,Resort,282.18,3.4,Spain,29/03/2024,2.0,khenry@example.net
11096,Hicks and Sons Hotel,budget,212.3,4.9,Singapore,2025-11-07,4.0,fli@example.org
1358,"Horton, Flores and Evans Hotel",Family,114.08,4.5,Japan,2025.03.07,2.0,JOHNSONMATTHEW@EXAMPLE.ORG
1138,"Grimes, Osborne and Beltran Hotel",Business,274.13,4.6,Thailand,2026.01.20,5.0,SWALL@EXAMPLE.ORG
9491,Rodriguez-Tyler Hotel,Resort,280.01,4.9,UAE,2025-04-23,,CRAIGTIMOTHY@EXAMPLE.ORG
1382,Robertson-Ramirez Hotel,business,136.7,4.4,Canada,2024-04-21,3.0,shawn75@example.net
10326,Holt Group Hotel,Resort,322.05,2.8,Germany,2024-07-19,4.0,ROBERT65@EXAMPLE.COM
5857,Aguilar-Rogers Hotel,Budget,54.34,3.2,USA,2025-07-08,4.0,lisasummers@example.net
12478,West-Davis Hotel,Family,126.77,4.9,Japan,2025-04-24,4.0,ggreene@example.com
2439,"Barron, Church and Gutierrez Hotel",Boutique,362.7,2.9,France,2025-08-07,2.0,hbarnett@example.net
1946,"Rhodes, Miranda and Mitchell Hotel",budget,154.93,4.6,Spain,2025-12-01,3.0,JOHNSONBRANDON@EXAMPLE.COM
6498,Mccullough-Garrett Hotel,Luxury,470.67,4.1,USA,2024-11-24,5.0,miguelshaw@example.net
5916,Bowman Inc Hotel,Family,218.56,3.2,France,2025-06-26,3.0,GSMITH@EXAMPLE.ORG
9556,Sanchez-Ponce Hotel,Resort,242.79,4.5,USA,2024-05-09,4.0,LOPEZALEXANDRA@EXAMPLE.COM
2932,"Duran, Moran and Smith Hotel",business,152.89,4.0,Canada,2024-09-20,2.0,floreskelsey@example.com
3352,Ramirez-Huffman Hotel,Resort,,4.4,Australia,2025.03.09,1.0,trevormorgan@example.com
4236,Gordon-Johnson Hotel,Resort,,3.0,USA,2024-03-25,5.0,stephanie01@example.com
11223,"Lam, Nelson and Gay Hotel",Resort,241.83,4.2,Canada,2024-07-09,2.0,george19@example.net
4807,Smith LLC Hotel,Luxury,494.42,2.7,Italy,2025-11-28,3.0,julian02@example.net
2936,Melton-Marshall Hotel,Budget,167.2,3.5,Canada,2024-05-05,5.0,douglaschristensen@example.com
11995,"Pace, Powell and Newman Hotel",Luxury,453.1,4.1,Germany,2024-05-07,5.0,bob85@example.com
5154,Harrington Ltd Hotel,Business,240.58,3.8,USA,2024-05-09,4.0,marquezjessica@example.net
9988,"Gibson, Mclean and Martinez Hotel",Budget,206.27,4.7,UK,2025.02.28,3.0,RAMOSDAVID@EXAMPLE.ORG
3416,West-Hernandez Hotel,Family,153.33,3.9,Japan,2024-10-31,3.0,oneilldaniel@example.com
1759,Simmons-Abbott Hotel,Boutique,258.44,3.0,UAE,2025-01-23,3.0,ALICIA95@EXAMPLE.ORG
7139,"Clay, Davis and Carlson Hotel",Boutique,216.49,4.1,USA,2026-01-19,1.0,jonesruth@example.com
1785,"Scott, Cox and White Hotel",Luxury,328.52,3.9,UK,09/10/2024,3.0,KRISTINA57@EXAMPLE.COM
7789,Brooks Inc Hotel,Boutique,,,Singapore,2024.04.11,4.0,vickiemccann@example.net
9036,Ward-Rogers Hotel,Resort,371.09,2.7,Germany,2026-01-16,4.0,james79@example.net
9315,Porter Ltd Hotel,Resort,253.43,2.9,Singapore,2025-08-13,4.0,franklinmark@example.org
12688,Thomas Group Hotel,Luxury,490.87,,Spain,2024-11-05,3.0,SHERRIHANSON@EXAMPLE.NET
6668,"Crawford, Pearson and Foster Hotel",Luxury,499.25,4.7,Canada,2024.06.16,4.0,johnsonyolanda@example.com
3172,Hall and Sons Hotel,Luxury,483.08,2.5,USA,2025-06-10,1.0,SIMONGABRIELLA@EXAMPLE.ORG
3169,Beltran-Jenkins Hotel,Boutique,209.94,3.3,Australia,2025-08-03,1.0,joseph91@example.net
7628,"Rangel, Burton and Turner Hotel",Business,259.78,4.0,USA,2024-07-26,2.0,CONNIE03@EXAMPLE.NET
5009,Johnston-Rosales Hotel,Boutique,300.7,3.1,UAE,2025-11-26,3.0,GRICHARDS@EXAMPLE.ORG
5340,"Stevens, Rose and Skinner Hotel",Boutique,346.97,2.7,Australia,2024-10-27,1.0,NORMAN04@EXAMPLE.COM
1910,Flores Ltd Hotel,Resort,384.74,4.5,Australia,2024-06-26,5.0,MICHAELBROWN@EXAMPLE.COM
7268,"Johnson, Williams and Lopez Hotel",Boutique,272.11,4.1,Japan,2025-11-07,4.0,whughes@example.net
3309,"Davis, Vasquez and Hoover Hotel",resort,349.74,4.4,Singapore,2024-12-15,5.0,CURTISLEE@EXAMPLE.NET
7591,Conner LLC Hotel,Budget,145.67,3.7,France,2025-12-12,1.0,andrew00@example.com
5458,"James, Rogers and Reynolds Hotel",Family,137.04,5.0,France,2024-07-31,5.0,dwayne24@example.com
8597,Price-Benjamin Hotel,Resort,330.21,4.6,Italy,2025-08-22,4.0,christopherluna@example.net
10507,Salinas-Arnold Hotel,Business,141.48,3.3,Australia,2025-09-01,5.0,gmorales@example.com
12529,Robbins Ltd Hotel,family,251.89,3.4,UAE,20/03/2024,,brookelozano@example.com
5652,"Chapman, Sanford and Choi Hotel",luxury,442.49,4.8,Canada,2025-11-18,3.0,gravestammy@example.org
7218,Frost Group Hotel,Business,191.18,4.9,USA,2025-11-02,4.0,PAMELAMARTIN@EXAMPLE.COM
1442,"Howard, Vargas and Warner Hotel",luxury,477.84,4.4,Singapore,18/04/2025,2.0,stacey92@example.net
4415,Brown-Vazquez Hotel,Boutique,306.75,2.6,Australia,11/08/2024,4.0,hahnjoshua@example.net
11801,"Nunez, Kemp and Lawson Hotel",Luxury,444.62,4.5,Italy,2024-07-09,3.0,JENNIFER55@EXAMPLE.NET
10480,"Cooper, Martinez and Henderson Hotel",Luxury,324.76,4.9,France,15/03/2025,5.0,lawsonrachel@example.net
10693,Hill-Jordan Hotel,Business,316.75,4.0,UK,2024-12-19,3.0,joseph46@example.com
6744,Odonnell Inc Hotel,Business,293.33,2.6,UK,2025-04-18,5.0,jennifer09@example.com
2054,"Ramos, Reed and Cain Hotel",Boutique,360.63,3.9,Canada,07/05/2024,2.0,TROWE@EXAMPLE.ORG
4699,Butler-Davis Hotel,Business,,3.0,Italy,2024-08-03,4.0,grant15@example.org
1929,"Bowen, Miller and Snyder Hotel",Resort,291.15,3.5,Spain,2024-08-06,2.0,MCAMPBELL@EXAMPLE.NET
7468,Terry-Black Hotel,family,95.83,4.1,France,28/02/2026,1.0,JENNIFERBUTLER@EXAMPLE.COM
9767,Griffith-Mitchell Hotel,Luxury,414.65,4.6,Singapore,2024-11-03,4.0,davidross@example.org
2829,Davis PLC Hotel,luxury,437.61,4.9,UK,2024-10-25,5.0,jphelps@example.net
10564,Frederick Inc Hotel,Budget,,4.3,Thailand,2024-04-09,3.0,shannoncontreras@example.org
11057,"Johnson, Stephens and Freeman Hotel",Resort,335.71,4.8,Singapore,2024-04-28,1.0,clarkemma@example.org
3011,Ramsey Ltd Hotel,Family,118.66,3.0,Spain,2024-12-11,4.0,gibsonkaitlyn@example.org
1913,Nelson-Wolfe Hotel,Boutique,,4.5,UK,2024-03-12,1.0,cody95@example.org
8611,Woods Inc Hotel,budget,29.11,3.3,UK,2025-04-18,1.0,daniel57@example.org
11172,Cox-Long Hotel,Boutique,,3.8,Australia,2024-04-01,3.0,bryan43@example.org
10526,Sanders-Valenzuela Hotel,Budget,60.46,4.3,Thailand,2024-07-23,4.0,sydney75@example.org
3606,Lewis-Watson Hotel,luxury,374.29,3.3,Thailand,2025-07-11,1.0,CROSSNICOLE@EXAMPLE.NET
5928,"Haynes, Vasquez and Olson Hotel",budget,,2.7,USA,2025-03-08,5.0,kimberly49@example.com
7564,"Ruiz, Davis and Clark Hotel",Business,242.61,3.2,Australia,2024-11-08,2.0,christina41@example.org
11105,Phillips PLC Hotel,Family,92.83,4.9,UK,2024-07-26,3.0,christinaramos@example.com
1006,Ray-Bush Hotel,budget,28.24,3.9,Singapore,2025-04-15,4.0,STANLEYKENDRA@EXAMPLE.ORG
8835,White PLC Hotel,Budget,153.08,4.8,Australia,2025-03-26,5.0,SYDNEYSCHWARTZ@EXAMPLE.COM
7583,Johnston-Brown Hotel,family,207.15,4.2,France,2025-04-28,5.0,emilymoody@example.com
4361,"Francis, Fritz and Gutierrez Hotel",Boutique,296.72,,USA,2025-11-23,4.0,SMITHWENDY@EXAMPLE.NET
10644,Brown Ltd Hotel,Luxury,,4.9,Japan,2025-09-22,4.0,LISA05@EXAMPLE.NET
2635,"Mendoza, Williams and Dominguez Hotel",Budget,73.96,4.8,Canada,2025-05-03,5.0,joshua09@example.org
2141,"Rogers, Hayes and Reynolds Hotel",resort,383.46,4.2,Australia,2024-04-11,5.0,LINDA54@EXAMPLE.COM
1359,"Marsh, Spears and Yang Hotel",family,85.21,3.7,Italy,2025-07-23,2.0,andrearivera@example.com
3070,Pitts-Lopez Hotel,Family,174.57,4.6,Australia,2025-03-11,1.0,hcollins@example.org
4134,Ford Group Hotel,Family,94.0,3.4,Canada,26/05/2024,,fergusonlynn@example.com
6160,"Bishop, Barrera and Guerrero Hotel",Boutique,186.35,4.2,Singapore,2024-03-10,3.0,gregory98@example.com
7990,"Allen, Stewart and Munoz Hotel",boutique,234.11,4.9,UK,2025-10-07,3.0,PERRYJONATHAN@EXAMPLE.COM
4243,Carpenter-Jordan Hotel,resort,241.66,4.0,Canada,2024-09-08,3.0,jmcclure@example.org
3242,"Fowler, Kaiser and Carter Hotel",Boutique,251.04,3.1,Australia,2024-03-04,1.0,sabrinaclark@example.com
2474,Johnson LLC Hotel,Boutique,362.4,,Japan,2024.03.17,2.0,lisawalsh@example.com
11607,"Brown, Valenzuela and Hall Hotel",resort,341.74,4.7,Spain,2025-04-21,3.0,angelazimmerman@example.com
4259,Rollins-Lewis Hotel,Resort,282.93,2.7,Japan,31/01/2026,2.0,jackchang@example.net
5020,Hines and Sons Hotel,resort,335.39,3.7,Australia,2025-10-19,3.0,SARAH04@EXAMPLE.ORG
11908,Howell-Sandoval Hotel,Budget,158.03,3.7,Australia,2025-06-15,1.0,cynthia50@example.org
9566,"Carroll, Clarke and Scott Hotel",Business,134.18,2.9,Italy,2026-02-26,4.0,robert31@example.com
4500,Mitchell Group Hotel,family,112.31,3.1,Australia,2024-07-07,3.0,SCOTT43@EXAMPLE.COM
3658,"Graves, Ochoa and Cervantes Hotel",Family,258.47,4.0,Germany,2025-01-19,2.0,JOHNSONSHARON@EXAMPLE.COM
11514,"Todd, Johnson and Barnes Hotel",budget,19.2,3.2,Japan,2025-11-14,3.0,kayla67@example.org
2130,Decker and Sons Hotel,budget,145.09,3.6,UAE,2024-04-15,1.0,hpena@example.com
2819,"Boyer, Johnson and Ross Hotel",Luxury,462.31,2.9,UAE,2024.08.24,4.0,bcaldwell@example.org
8461,Parker Inc Hotel,Luxury,414.12,3.1,Italy,2024-12-03,2.0,cunninghamomar@example.org
10702,"Ruiz, Carson and Spears Hotel",Family,93.92,4.2,UK,11/04/2024,3.0,joshuamurillo@example.org
10669,Meyer and Sons Hotel,Budget,22.97,3.7,Singapore,2025-12-28,1.0,bullockryan@example.org
11092,"Blevins, Nelson and Berg Hotel",Resort,359.52,4.6,Spain,2025-06-24,3.0,psuarez@example.org
8064,Moreno-Robles Hotel,Luxury,379.91,4.5,UAE,2024-08-04,2.0,richard49@example.com
5318,"Jones, Stephens and Smith Hotel",Budget,93.99,4.4,Thailand,2025-11-09,3.0,angelafreeman@example.org
5669,"Howard, Davis and Bray Hotel",Boutique,253.18,3.2,Singapore,18/10/2024,5.0,ADAM42@EXAMPLE.ORG
6476,Stephens-Wilson Hotel,Business,,4.7,Japan,2025-06-21,2.0,wattsmelissa@example.org
3458,Hanson Inc Hotel,business,301.69,3.4,Australia,2024.04.24,3.0,evansjason@example.org
11832,"Coleman, Colon and Fields Hotel",Family,223.93,2.8,UK,2025-07-22,2.0,mcaldwell@example.org
2856,Donovan-Rodriguez Hotel,family,149.57,4.8,Singapore,2025-01-13,1.0,brittanyjackson@example.org
3282,"Morrison, Cox and Sanchez Hotel",resort,424.19,3.8,Australia,2024-08-23,5.0,dianehoffman@example.org
12987,Cook Ltd Hotel,Family,245.46,5.0,France,2026-02-06,4.0,martinezwendy@example.org
5008,"Cummings, Gomez and Allen Hotel",Budget,133.24,,UAE,2025-08-25,1.0,taracole@example.org
7401,Vega-Fletcher Hotel,Budget,19.16,4.8,France,26/04/2025,5.0,washingtonrobert@example.net
2862,Bennett-Henry Hotel,Family,83.05,3.1,France,2024-09-21,4.0,jgarcia@example.com
12451,Smith PLC Hotel,Family,173.41,3.5,UAE,2025-12-24,5.0,suarezdonna@example.net
1386,"Farmer, Williams and Sims Hotel",business,241.67,3.4,Australia,18/08/2025,2.0,KSMITH@EXAMPLE.COM
2628,Bennett-Cruz Hotel,Boutique,,3.8,Japan,2025.12.08,5.0,hkelly@example.com
12660,Holmes-Mills Hotel,business,132.21,3.4,Italy,24/07/2024,3.0,patriciahunter@example.net
12517,"Yang, Williams and White Hotel",Business,161.4,2.9,Singapore,2025-12-17,3.0,rangelfelicia@example.org
8718,White-Lara Hotel,business,323.88,4.1,Australia,2025-08-19,3.0,brownashley@example.com
10502,Vega-Snyder Hotel,resort,344.57,2.8,Germany,2026-02-26,3.0,ijones@example.com
6032,Moore-Herman Hotel,family,208.77,3.0,UK,2025-05-14,1.0,parsonslaurie@example.net
10101,"White, Gamble and Kelley Hotel",Budget,140.4,4.2,Italy,2025-12-05,2.0,ROBERT91@EXAMPLE.ORG
2842,Hudson-Valentine Hotel,Resort,327.18,3.5,Japan,2025-08-31,1.0,reevestravis@example.net
3497,Pearson-Morgan Hotel,Business,194.98,2.7,Thailand,2025-12-04,3.0,mollybruce@example.org
1201,Griffith Inc Hotel,luxury,344.4,3.9,Singapore,2024-07-22,5.0,udiaz@example.org
10927,Cobb PLC Hotel,Resort,394.17,4.4,France,08/05/2025,3.0,joycestephen@example.org
4868,Johnston-Pearson Hotel,Business,181.2,2.9,UK,2024-10-24,5.0,geraldcampbell@example.org
6054,Clarke Inc Hotel,Resort,359.84,4.6,France,2024-04-03,2.0,lshepard@example.org
6889,"Decker, Bryant and Todd Hotel",Boutique,223.17,4.4,Germany,2025-04-13,5.0,pageamanda@example.org
3702,Hale-Harrison Hotel,family,266.18,3.7,Japan,2024.08.05,1.0,chapmanpaul@example.com
8922,Holmes-Buchanan Hotel,resort,363.49,4.8,Thailand,2024-10-19,3.0,madams@example.com
1331,Matthews Ltd Hotel,Business,220.13,3.3,Thailand,2025-09-28,4.0,THICKMAN@EXAMPLE.ORG
4808,Logan Group Hotel,family,246.19,4.2,Singapore,2025-06-06,1.0,marygay@example.net
1935,"Wheeler, Avila and Owen Hotel",Business,165.8,2.5,Australia,2025.02.27,1.0,qkelly@example.net
2774,Perez-Haynes Hotel,Business,307.21,2.8,UAE,2024-06-09,3.0,BLIU@EXAMPLE.COM
10735,"Smith, Schmitt and Brown Hotel",Boutique,227.52,3.3,Singapore,2025-07-23,4.0,COURTNEYJONES@EXAMPLE.NET
9611,Ellis-Glass Hotel,Business,244.95,4.7,Italy,13/09/2024,2.0,njohnson@example.com
12295,Scott and Sons Hotel,boutique,290.68,3.6,Germany,2024-03-25,,william86@example.net
1989,Greene LLC Hotel,Budget,69.29,4.6,Canada,2025.12.12,2.0,ROBERTORTIZ@EXAMPLE.ORG
6443,Stewart Inc Hotel,Luxury,408.14,,Australia,2025-06-29,5.0,vsmith@example.com
11297,Villa-Jones Hotel,Budget,55.23,2.9,UK,2025.04.12,2.0,gabrielleheath@example.org
7993,Jimenez Ltd Hotel,Luxury,343.37,4.5,Australia,08/08/2025,1.0,ryankimberly@example.org
11560,"Dunn, Martin and Thomas Hotel",budget,30.09,4.0,Germany,13/07/2024,2.0,UHANCOCK@EXAMPLE.COM
6806,"Blankenship, Johnston and Torres Hotel",luxury,366.09,2.6,Thailand,2025-08-03,1.0,andrewskyle@example.com
11796,Martinez and Sons Hotel,business,249.88,2.6,UK,2025-11-12,1.0,steven18@example.net
11751,Smith Group Hotel,boutique,312.38,3.2,Germany,2024-09-19,4.0,JOHN63@EXAMPLE.COM
7574,Black Group Hotel,Resort,275.04,,Japan,2026-02-19,3.0,jessica59@example.com
4052,Larson and Sons Hotel,Boutique,241.91,3.3,USA,21/03/2025,3.0,kelseystrong@example.com
11672,"Rodriguez, Williams and Marshall Hotel",Budget,209.15,3.8,Canada,19/12/2024,1.0,lsmith@example.com
9365,Dixon PLC Hotel,Business,,3.3,Italy,2025-04-24,5.0,FWOOD@EXAMPLE.ORG
5615,White-Johnson Hotel,resort,,4.1,Japan,2025-09-19,5.0,ZWILSON@EXAMPLE.ORG
4321,Burton Group Hotel,luxury,406.07,4.0,Singapore,12/12/2025,2.0,ucrawford@example.org
12135,Phillips LLC Hotel,Budget,27.45,4.6,Spain,2024-05-09,3.0,millerlisa@example.com
7246,"Jenkins, Gallagher and Chapman Hotel",Resort,354.87,3.1,Australia,2025-02-26,2.0,walkerlaura@example.net
7048,Valdez-Peterson Hotel,luxury,476.05,2.9,UAE,2025-10-18,1.0,DBENSON@EXAMPLE.COM
4311,Doyle LLC Hotel,Business,287.87,4.4,Italy,2025-10-17,2.0,wmoran@example.com
10622,Thomas-Miranda Hotel,Budget,65.9,3.9,Singapore,2024-06-13,1.0,garciagary@example.org
12586,Williams-Rose Hotel,Luxury,307.47,4.0,UAE,2024-06-30,5.0,floresmark@example.org
9210,Walker-Cruz Hotel,Family,267.27,3.8,UAE,2024-10-21,2.0,peterhester@example.net
4628,Rivera-Jones Hotel,Family,266.84,3.1,Thailand,2025.05.11,1.0,jrios@example.net
11945,"Case, Mata and Randall Hotel",budget,105.42,4.3,Canada,2025-06-14,2.0,matthew34@example.net
2356,Little Inc Hotel,Business,315.22,2.9,Thailand,2024-07-31,2.0,josephdavila@example.net
6002,Martinez PLC Hotel,Business,245.66,4.7,Australia,2026-03-01,1.0,smithholly@example.org
10604,Sandoval Inc Hotel,Luxury,487.34,4.5,Spain,2025-09-27,,abbottjeffrey@example.net
6823,Clark-Clayton Hotel,resort,240.04,2.9,Italy,2025.01.25,1.0,teresa05@example.org
12742,"Copeland, Dominguez and Schneider Hotel",Business,213.09,2.6,Germany,2025-11-02,2.0,colewilson@example.org
6670,"Lewis, Tran and Farmer Hotel",Resort,234.66,3.8,Japan,2025.03.08,4.0,DANIELWILLIAMS@EXAMPLE.ORG
4112,Ferguson-Green Hotel,Resort,428.26,3.3,Spain,2024-12-27,1.0,fwilliams@example.net
1182,Harrell-Reese Hotel,Family,211.43,,Canada,2024-11-22,5.0,masonjackson@example.net
11940,Ray and Sons Hotel,luxury,399.91,3.4,UAE,2024.10.22,3.0,oroberts@example.com
1855,"Robinson, Townsend and Hopkins Hotel",Business,261.49,4.4,Canada,2025-08-10,5.0,brian12@example.net
11413,"Rogers, Adkins and Hernandez Hotel",Boutique,270.62,4.2,UK,2025-12-18,3.0,EVAN16@EXAMPLE.COM
5912,Wheeler-Merritt Hotel,Boutique,227.72,3.0,Singapore,2026-02-06,5.0,PBROWN@EXAMPLE.COM
11550,Obrien and Sons Hotel,Resort,271.27,2.5,France,2024-11-24,1.0,allenchristina@example.org
2800,"Valentine, Schmidt and Brooks Hotel",Budget,131.18,2.9,UAE,26/09/2024,,beckercynthia@example.net
12429,"Robles, Barnes and Collins Hotel",Resort,230.19,3.0,Germany,2025-09-24,1.0,fryamanda@example.com
6482,Martinez-Harris Hotel,Budget,112.64,2.7,Australia,2024.10.07,3.0,tammy78@example.net
11295,Mckinney Ltd Hotel,budget,,3.9,Canada,06/08/2025,1.0,likeith@example.com
2968,"Flores, Hughes and Walters Hotel",Luxury,486.57,4.1,Spain,29/11/2025,4.0,wsmith@example.com
11288,Williams-Johnson Hotel,Boutique,220.38,4.5,Germany,2024-11-21,2.0,matthewmorris@example.net
11068,Newman Ltd Hotel,Family,134.48,5.0,Spain,2024-12-29,3.0,erin18@example.com
5697,"Huber, Alvarado and Harris Hotel",Boutique,276.56,3.5,Thailand,24/04/2024,4.0,WLYONS@EXAMPLE.COM
5987,"Wilson, Young and Thornton Hotel",Boutique,318.22,4.8,Singapore,2024-07-13,1.0,matthewprice@example.org
5650,"Dunlap, Pugh and Greene Hotel",Resort,360.04,4.7,Singapore,2024-12-14,4.0,nicoleross@example.org
2159,"Crosby, Matthews and Shaw Hotel",business,190.07,3.5,Italy,2026.01.01,3.0,ahill@example.org
12647,Trujillo-Cervantes Hotel,Resort,376.28,3.4,Australia,2025-06-02,1.0,ANDREWSJAMIE@EXAMPLE.COM
2325,"Garcia, Cruz and Rodriguez Hotel",Boutique,223.7,4.0,Spain,2024-08-21,1.0,hinesdeanna@example.org
10727,Blevins-Mcclain Hotel,Resort,260.96,5.0,Thailand,2025-12-31,,jeffreygreene@example.com
5796,"Griffith, Anthony and Brooks Hotel",resort,423.7,3.0,UK,2025-05-14,3.0,STEWARTTAMMY@EXAMPLE.NET
7796,Martinez-Bennett Hotel,Business,315.45,2.9,Australia,25/05/2025,5.0,pamelarussell@example.com
